2024-08-30 22:39:08.785368,60
2024-08-30 22:41:08.776583,60
2024-08-30 22:43:08.778387,60
2024-08-30 22:45:08.776773,60
2024-08-30 22:47:08.779348,60
2024-08-30 22:49:08.779352,60
2024-08-30 22:51:08.791340,60
2024-08-30 22:53:08.777393,60
2024-08-30 22:55:08.780723,60
2024-08-30 22:57:08.777126,60
2024-08-30 22:59:08.777774,60
2024-08-30 23:01:08.846347,60
2024-08-30 23:03:08.876346,60
2024-08-30 23:05:08.844658,60
2024-08-30 23:07:08.876350,0
2024-08-30 23:09:08.876366,0
2024-08-30 23:11:08.820345,0
2024-08-30 23:13:08.807497,0
2024-08-30 23:15:08.875341,0
2024-08-30 23:17:08.834350,66
2024-08-30 23:19:08.850709,66
2024-08-30 23:21:08.876342,66
2024-08-30 23:23:08.778470,64
